Date,Close,High,Low,Open,Volume
,MTB,MTB,MTB,MTB,MTB
2020-01-02,141.7380828857422,141.7380828857422,139.9815727230969,141.14981500621371,509100
2020-01-03,140.2881317138672,141.10009582771684,138.78018571708196,139.4927292658664,461900
2020-01-06,139.12820434570312,140.43729688985857,138.10081189975304,140.0230275774991,372900
2020-01-07,137.44622802734375,139.25244822614295,137.0733882938621,138.59789584198242,324800
2020-01-08,138.14222717285156,139.2276106369696,137.79424250330575,138.04280659369414,462500
2020-01-09,138.5813446044922,139.24417793129683,137.78595472632193,138.93762273267853,443600
2020-01-10,137.5290985107422,138.79676129690856,136.65083715547948,138.79676129690856,546000
2020-01-13,138.2416534423828,138.2416534423828,136.54314699305664,137.8688010043034,463100
2020-01-14,138.01795959472656,138.78849441366327,137.58711598879125,138.00967876013965,446600
2020-01-15,134.73692321777344,137.52910648492855,133.99952447821184,137.2639681036285,618800
2020-01-16,135.83885192871094,136.2945505227869,134.83632766423503,135.4742930534502,615200
2020-01-17,135.07664489746094,136.47687713301843,134.8446551043799,136.2614616515848,755000
2020-01-21,133.36985778808594,135.02693496739496,133.1875782869623,134.22325152403045,700900
2020-01-22,134.1155242919922,134.96063711035075,133.14613575438725,133.77583311188724,991500
2020-01-23,141.1580810546875,141.53093344311435,131.2487690184452,136.26970962467573,1879400
2020-01-24,142.08604431152344,143.70169154413327,139.26900637332693,141.53092514147244,1282200
2020-01-27,139.21929931640625,141.34864896536817,139.2110184841214,139.45958252007887,1144800
2020-01-28,141.45639038085938,142.65776881168256,140.01474132086977,140.39586199368483,709500
2020-01-29,140.10581970214844,142.8814151862065,139.86553653573606,142.0114475165056,739300
2020-01-30,141.4232177734375,141.6469266754109,137.55394506500795,139.03702319903428,981100
2020-01-31,139.6253204345703,140.82669880743182,138.94591275298953,140.28815380519927,814100
2020-02-03,140.09754943847656,141.98661590379194,140.04783915925648,140.3958237562891,605200
2020-02-04,141.29067993164062,142.83176216228065,141.09182612551137,141.78780812571617,523000
2020-02-05,143.3702850341797,143.70170799322364,142.55832090888512,143.44486310152283,402600
2020-02-06,141.7960662841797,144.1656866976687,141.68835224277328,144.1656866976687,359300
2020-02-07,140.81007385253906,141.14149673990104,139.65840618424843,140.26323557025967,568100
2020-02-10,139.86557006835938,140.73553794663417,138.68076618420375,140.27155844955246,646200
2020-02-11,140.3212432861328,141.26577641747673,139.940110115507,140.63609187741105,479000
2020-02-12,140.5118408203125,141.7215125899065,140.32128050569978,141.31552417465016,340000
2020-02-13,141.34036254882812,141.40664713789303,139.75785117144693,139.78271895452735,375200
2020-02-14,140.6692657470703,141.2575336457232,140.04786187106106,140.87640037240672,387300
2020-02-18,138.20021057128906,140.26326313972515,137.09825295888467,140.14726826697168,649100
2020-02-19,139.40988159179688,139.74130457285514,138.07593411896065,138.48192252982176,750300
2020-02-20,140.4620819091797,141.12491500652365,138.88786436516634,138.88786436516634,538900
2020-02-21,139.66673278808594,139.98156880264844,138.59791110623468,139.57559305275362,826600
2020-02-24,135.7643280029297,137.3551205099648,135.1263497762688,137.32198453049313,799500
2020-02-25,129.21060180664062,135.88034056404587,129.136036361262,135.88034056404587,1083800
2020-02-26,127.14749908447266,131.7375959205163,127.10606963901817,130.01423465804197,985100
2020-02-27,119.8646469116211,128.44002427273958,119.80665579863617,124.31389400352421,1429300
2020-02-28,117.20134735107422,118.76258071516521,113.86180202340701,116.89243074550399,1945500
2020-03-02,123.15408325195312,123.19583011812054,114.8052195926676,117.20135212564391,1320700
2020-03-03,116.24124908447266,123.65504561632281,115.77371466162761,122.57804758793745,1493100
2020-03-04,119.46390533447266,119.68932825480742,113.09373004985721,117.35164352441195,1159700
2020-03-05,109.86272430419922,115.53161143509057,107.55009760153347,114.43791203069657,1630600
2020-03-06,104.46932983398438,107.89236269831292,102.248535388221,105.28752128432512,1354800
2020-03-09,90.66867065429688,95.91175674112716,90.66867065429688,93.72435823529065,1380900
2020-03-10,97.54815673828125,99.5017948838082,91.21972053805672,96.85520563409541,1762200
2020-03-11,92.82269287109375,95.71139975606144,90.73547636146283,94.1000683558392,1314600
2020-03-12,85.39218139648438,94.41730149265159,84.34857337908566,85.24190158719185,1927400
2020-03-13,94.13346862792969,94.32549535772327,89.11579813972888,93.72437595797935,2085400
2020-03-16,83.09625244140625,89.60836969833349,78.98861238441695,80.17414968734273,1467100
2020-03-17,91.63715362548828,93.39041418526377,82.65377216067633,85.13338634464529,1772900
2020-03-18,89.95903778076172,92.44700283480522,83.98959687682627,84.63246317323149,1896900
2020-03-19,87.52951049804688,91.71229426279538,84.80778469323069,88.01374626811089,1339100
2020-03-20,82.45338439941406,89.11577444595173,82.26135772067583,89.11577444595173,1342000
2020-03-23,73.55350494384766,82.3615607334629,73.16945788913785,81.66025270814313,1387800
2020-03-24,82.46175384521484,83.63894711095823,75.79101111504175,78.47934721980512,1394400
2020-03-25,87.6630859375,90.98593714045626,78.34574917469706,82.04429676951396,1560200
2020-03-26,92.43030548095703,93.27354282862397,86.5860986006641,88.32266445953148,1134500
2020-03-27,89.57498168945312,92.43864290586826,87.65474001279306,88.16402133478519,812600
2020-03-30,89.24938201904297,90.560153773328,86.34397374404563,88.95717297248507,1145500
2020-03-31,86.3523178100586,90.84400524381705,84.82447386495599,87.91355798217579,978100
2020-04-01,80.0322265625,83.21314233415104,78.85503344940392,81.78548707357508,899700
2020-04-02,79.93203735351562,83.76416997052148,78.57952520489623,79.00531276370214,793400
2020-04-03,76.53404235839844,81.29289913271545,75.93292307156442,78.95521443273392,1138500
2020-04-06,85.81797790527344,86.56102632706812,80.04890954922206,81.15095939489223,1141700
2020-04-07,86.51093292236328,93.44883701733514,86.08513906569259,91.70392109156093,921300
2020-04-08,89.8671875,90.26793584562223,86.11854868370527,87.66308752327483,672200
2020-04-09,95.80323791503906,96.145544480504,91.36999208118954,92.53048395245968,1221500
2020-04-13,92.4720458984375,95.67800753403321,91.19467036020235,95.67800753403321,731800
2020-04-14,91.31989288330078,94.95999892376778,89.45809935539208,94.72623169781326,833900
2020-04-15,84.28177642822266,87.5127889703158,83.98956747291959,87.32076230272949,725900
2020-04-16,80.3912124633789,84.33187730243972,79.89028189580017,83.98957081995964,889800
2020-04-17,88.06383514404297,88.33934286160677,83.49700474579527,83.83096063611853,1130900
2020-04-20,88.16400909423828,92.64735168729491,84.189947752466,89.71689842279743,1208100
2020-04-21,87.35418701171875,88.24751546338422,83.83931501517786,84.87457903686237,903200
2020-04-22,86.8782958984375,90.00912058864273,86.61948309567786,89.29111761678134,590000
2020-04-23,86.4608383178711,88.36437839578771,85.63430251976058,86.90332711514563,630700
2020-04-24,87.71316528320312,88.79852017752346,85.42557827496621,87.61298298935552,679100
2020-04-27,92.10468292236328,92.65571109671374,88.01373759868099,88.74844183114827,656900
2020-04-28,93.33197784423828,96.62977751003059,93.06481437538685,95.61956544438364,721600
2020-04-29,98.9841537475586,100.16134691683038,95.85332898206467,97.99064302002378,744400
2020-04-30,93.5740966796875,96.3375694357306,93.42381682883345,95.97856792367259,684800
2020-05-01,89.49983215332031,91.84586759953713,88.23080744902171,91.17795583747767,511400
2020-05-04,87.16216278076172,88.14732922882527,84.79943216138432,87.83006824253135,1096300
2020-05-05,85.69275665283203,90.20114538464969,85.47568436209056,89.23267391032545,583800
2020-05-06,83.58882904052734,87.20388232798246,82.99606045819786,87.0869987410261,583000
2020-05-07,84.8411636352539,87.93024096305702,84.53225335460235,84.8495079136145,598600
2020-05-08,87.5545654296875,88.65661555480226,86.02672132882762,87.40428557764096,519400
2020-05-11,82.9376220703125,85.98495907724919,82.5786269892613,85.98495907724919,897800
2020-05-12,79.57302856445312,84.0730661930472,79.5312880621584,83.55544065077967,1054800
2020-05-13,74.70565032958984,79.22238319438746,74.22141460813538,78.89677795367675,970400
2020-05-14,77.12681579589844,78.07024165686771,71.0404921925168,72.8605450932661,1155500
2020-05-15,74.40509033203125,77.46077173953063,73.94590018966446,76.15835078253208,861600
2020-05-18,80.60829162597656,81.11757288477553,77.67783831823931,77.91160551184966,1014600
2020-05-19,76.4255142211914,79.78175529111803,76.25853309229035,79.78175529111803,1053300
2020-05-20,80.2492904663086,80.3995702869632,77.64444236485507,77.7195790903432,1106100
2020-05-21,80.79194641113281,82.32814055268572,79.68155244611097,79.74833851077899,1085100
2020-05-22,81.84393310546875,82.0192585286638,79.23909096693747,81.38474929319963,977900
2020-05-26,90.05087280273438,91.26980652333495,85.35046334901304,85.98497260433092,1268000
2020-05-27,94.2586898803711,96.98876601254901,91.6955885052047,96.17058078564253,1409300
2020-05-28,91.06107330322266,95.81992396228851,90.33471973118472,95.81992396228851,927500
2020-05-29,89.11284637451172,90.62251314708408,88.18510956288821,89.19718432977562,983300
2020-06-01,91.53336334228516,91.87915726652396,88.85981135245689,89.61042996872321,795200
2020-06-02,89.39958953857422,93.009307784751,88.5477614592149,93.009307784751,1184100
2020-06-03,95.96117401123047,96.71179263679055,91.92975988260737,92.71411497201619,1116300
2020-06-04,99.43595123291016,99.85764737347841,94.70452002096849,95.37080069521504,1092700
2020-06-05,103.99027252197266,109.7590727297712,102.70831263052462,108.78917673841575,1479000
2020-06-08,107.44819641113281,107.86989262433619,104.76620823777645,106.50359457711079,1014700
2020-06-09,104.48787689208984,105.42404290787763,101.53600369066926,102.63241631074037,786400
2020-06-10,98.466064453125,102.89387463195932,98.42389225854481,102.6830265282053,996000
2020-06-11,89.6357421875,95.10092770638975,89.28995465354791,91.82013182376897,1245400
2020-06-12,91.89603424072266,95.39611395369657,89.26464766179316,95.39611395369657,1078200
2020-06-15,93.38040161132812,93.87800000704723,86.14409373581843,86.41397902924996,1275600
2020-06-16,95.52262115478516,97.96002457724757,93.17799140732912,97.96002457724757,1046000
2020-06-17,92.83220672607422,95.96962767001013,92.48641916750803,95.52263070098435,803200
2020-06-18,93.1526870727539,95.05031995373908,91.18758769072052,91.482773740848,772100
2020-06-19,93.65870666503906,95.00813290217634,90.71526324530964,94.73824765474889,3473000
2020-06-22,91.51651000976562,93.41414288662666,91.27192544459919,92.24182797968726,967600
2020-06-23,91.48277282714844,94.67923073134266,91.32252621529118,93.35510494721865,616600
2020-06-24,86.80194854736328,90.24299125347574,86.38868805264948,89.67791986188718,714900
2020-06-25,88.67427825927734,88.97790004433669,85.62963111740194,86.02602658315017,789500
2020-06-26,84.72718811035156,87.08025335574509,83.22595087379864,86.60795573559068,1433100
2020-06-29,86.29591369628906,87.71281324454543,85.15733519589479,86.19470428763731,655500
2020-06-30,87.6875,88.58992951946043,85.05611366135645,85.14045160592258,1024900
2020-07-01,85.44406127929688,88.19352163870133,85.34285833394831,88.12604871875442,528800
2020-07-02,84.83682250976562,88.83450636858687,84.415126388887,88.16822572545,582100
2020-07-06,85.96698760986328,88.47186406799177,85.22480461413288,87.07182959506302,762600
2020-07-07,83.10790252685547,85.27542111978298,82.76210849326854,84.87902559233436,771300
2020-07-08,83.4789810180664,84.83683683680049,82.09581158819192,82.95607542342394,799500
2020-07-09,80.29940032958984,83.58019668790199,79.64155519948139,83.09102748643572,679500
2020-07-10,84.65129089355469,84.69345664951771,80.22348113934706,80.22348113934706,859200
2020-07-13,85.72239685058594,87.12243122240096,83.41993936768732,85.77299833187996,763900
2020-07-14,82.93077850341797,86.41398689419377,82.45847437099646,85.27540840998255,1020600
2020-07-15,86.6754379272461,87.10556987183625,84.76937565234388,85.11516320556738,748200
2020-07-16,86.4645767211914,88.27787147316317,85.14045105292787,85.5368464678441,424900
2020-07-17,83.7657241821289,86.45614771684706,83.47897388460385,86.43084697701516,498900
2020-07-20,83.31873321533203,84.06935191176602,82.6777532108292,83.1922230725972,878800
2020-07-21,87.66220092773438,88.36221167206548,84.10308426201077,84.10308426201077,993800
2020-07-22,87.24050903320312,87.9658269880092,86.34650874322521,86.88627934662883,639600
2020-07-23,88.55621337890625,90.4285457770207,85.21637981790784,87.2658238706312,1227300
2020-07-24,88.66583251953125,90.1080326183948,88.2188356182813,89.20560309099226,741500
2020-07-27,86.78507232666016,87.99112361987238,85.64649396436523,87.95738715441372,763700
2020-07-28,86.73446655273438,87.32484506097849,86.12722946320397,86.3043410853053,574700
2020-07-29,90.09117126464844,90.62250613280129,85.65492566774346,86.25373346871436,988400
2020-07-30,89.21405029296875,89.6357465083332,85.36818286790863,87.67064060043725,956500
2020-07-31,89.35740661621094,89.52608892752538,87.00434789316768,88.37063922466734,1469700
2020-08-03,88.58151245117188,89.60201659487228,86.94532895677955,89.34056698128038,752200
2020-08-04,87.7634048461914,88.8682531871621,87.22363426332737,88.05016158778517,499600
2020-08-05,88.21884155273438,89.28151775190969,87.53569578483685,88.55619979123468,888500
2020-08-06,87.35014343261719,89.20560398631534,86.70916345960919,87.71280239219863,736000
2020-08-07,90.7574462890625,90.79961847806408,86.68385991909967,86.7935050366747,813100
2020-08-10,91.9887924194336,92.77314746905486,90.68996758271817,91.05262650748008,615400
2020-08-11,93.91172790527344,96.25635738453649,93.38882881640238,94.26595111410332,523200
2020-08-12,93.06834411621094,95.88527789849553,91.56710676950733,95.88527789849553,484200
2020-08-13,90.94300079345703,92.33459949075016,90.4538316746022,91.92976832197333,456900
2020-08-14,92.10688781738281,92.9924524552999,89.93936949885608,90.24299129273773,405100
2020-08-17,89.87188720703125,91.49963470806621,89.69477558479299,91.32252308582797,627000
2020-08-18,88.13451385498047,89.94780896761974,87.91523000925866,89.9309375147167,554300
2020-08-19,88.0754623413086,89.45018953933902,87.74653984340823,88.58993218357797,631200
2020-08-20,85.7477035522461,86.92001847058927,85.0139562841825,86.79351475855992,788200
2020-08-21,86.41399383544922,86.87786227922007,85.4187904389196,85.90795962788268,871300
2020-08-24,89.25621032714844,89.30681180703415,86.36337442651524,86.53205031584942,680700
2020-08-25,89.35740661621094,90.90081598323384,87.77183149728862,90.49599130522365,659200
2020-08-26,87.49352264404297,88.84294914884954,87.4260561447325,88.84294914884954,484800
2020-08-27,89.28996276855469,89.93093641037201,87.51040414900038,87.80559022543913,564600
2020-08-28,89.73694610595703,90.24298022215736,88.86825302680812,90.23454449709169,426100
2020-08-31,87.99845886230469,89.72842942568711,87.91323988662009,89.68581668694927,703600
2020-09-01,88.25410461425781,89.42162458885285,86.67753100745638,87.14624506705773,540500
2020-09-02,88.73135375976562,89.38754702453194,86.9928593482118,87.84506210867204,692700
2020-09-03,88.39899444580078,92.46399871757332,87.71722964255848,89.66877472750376,795700
2020-09-04,90.24826049804688,91.68847853239232,87.98992221115556,90.63174908372326,656100
2020-09-08,87.1462631225586,89.71138895680933,86.58380613450366,89.35346532902433,855100
2020-09-09,86.20884704589844,87.68315439728632,85.60377727542091,87.68315439728632,695000
