Date,Close,High,Low,Open,Volume,symbol,sma_20,sma_50,sma_200,daily_return,volatility,drawdown,rsi,macd,macd_signal,bb_middle,bb_upper,bb_lower,bb_width
2022-05-16,17.234516143798828,17.757621413958393,17.076786938936518,17.479098565829666,521446000,NVDA,18.873713779449464,22.277151527404786,24.307438097000123,-0.02496365404281531,0.051485425801667595,-0.48259074481714637,43.74589150048674,-1.5658717061761607,-1.5366062245671837,18.873713779449464,22.010965391592322,15.736462167306605,0.33244666617322943
2022-05-17,18.14596176147461,18.33963073892012,17.603889696713246,18.04313700018772,585830000,NVDA,18.673007202148437,22.21376003265381,24.299632778167723,0.052884897380987894,0.0530331735633567,-0.45522760945282775,49.06477916204994,-1.440786556622431,-1.5174422909782332,18.673007202148437,21.413534291821925,15.932480112474947,0.2935281992884548
2022-05-18,16.909072875976562,18.087057967335348,16.835199847835987,17.674763185359772,545161000,NVDA,18.4461950302124,22.12239631652832,24.2853187084198,-0.06816331378610452,0.054464364832344875,-0.49236110085170093,38.71071865474735,-1.4250353498992965,-1.498960902762446,18.4461950302124,20.96232040273187,15.930069657692933,0.27280697926031805
2022-05-19,17.094757080078125,17.65679534404285,16.70542180682351,16.908076154672674,621310000,NVDA,18.293506240844728,22.004797439575196,24.269643058776854,0.010981335609793863,0.05333928166546236,-0.4867865477315671,43.83823756194127,-1.3816425266420254,-1.4754972275383618,18.293506240844728,20.744450884583276,15.84256159710618,0.267957887511604
2022-05-20,16.665489196777344,17.380265971589356,15.728092749645056,17.30240006831766,739105000,NVDA,18.15269718170166,21.88572109222412,24.250010032653808,-0.025111084134739836,0.05316189742880491,-0.49967389391056,37.0848979821723,-1.366143678294744,-1.4536265176896384,18.15269718170166,20.639547968667657,15.665846394735665,0.2739924279101399
2022-05-23,16.869142532348633,16.88611369799627,16.151370568247856,16.24620764301638,639889000,NVDA,18.002753448486327,21.781858825683592,24.232747316360474,0.012220063459683406,0.052990962643957557,-0.4935598771436107,37.84833437627291,-1.322186266885403,-1.4273384675287915,18.002753448486327,20.414634339128927,15.590872557843728,0.2679457781326657
2022-05-24,16.126415252685547,16.56865959151644,15.753054287331429,16.481808256688687,588550000,NVDA,17.871278381347658,21.678515625,24.21212519645691,-0.044028751208830874,0.052472461142298796,-0.5158578033150244,31.23548025812569,-1.3319279495790148,-1.4082563639388361,17.871278381347658,20.39440222748734,15.348154535207975,0.2823663525686086
2022-05-25,16.946014404296875,17.08178185508358,15.97267890283691,15.992645208447463,781132000,NVDA,17.799401569366456,21.558760566711427,24.197392177581786,0.0508233937157756,0.053867035081829724,-0.4912520538384834,41.07369126083713,-1.2590005270642273,-1.3784051965639144,17.799401569366456,20.342900868954295,15.255902269778618,0.2857960465328578
2022-05-26,17.820518493652344,18.06110619907254,15.994641116426244,16.008617149902175,996575000,NVDA,17.703016662597655,21.426087532043457,24.18821409225464,0.05160529600008634,0.05238375960297151,-0.4649979654873823,46.31355336754509,-1.1177550632414999,-1.3262751698994315,17.703016662597655,20.075950048046227,15.330083277149082,0.268082376091531
2022-05-27,18.77887916564941,18.84875932901961,18.0690928272476,18.154946415427407,738379000,NVDA,17.716194248199464,21.307191047668457,24.182800035476685,0.05377849540901036,0.05198311509395342,-0.4362263610305343,58.937644095980595,-0.9179042893949685,-1.244600993798539,17.716194248199464,20.110948136222834,15.321440360176094,0.2703463119080165
2022-05-31,18.640113830566406,19.16721201826176,18.31866322243664,18.947586503994447,664100000,NVDA,17.673217678070067,21.151836853027344,24.175280256271364,-0.007389436497191815,0.05059103052339995,-0.4403923305344899,55.4366199139196,-0.7619351994147614,-1.1480678349217834,17.673217678070067,19.9617018761139,15.384733480026235,0.25897765078551754
2022-06-01,18.288715362548828,19.02046344967944,18.09105352494428,18.69202670172493,544514000,NVDA,17.60922737121582,20.983844261169434,24.167190885543825,-0.018851734018992317,0.05073218712137439,-0.45094190547424184,59.09382793575087,-0.6590859588514455,-1.0502714597077158,17.60922737121582,19.74075883343019,15.47769590900145,0.2420925594610229
2022-06-02,19.55854034423828,19.58549466085243,18.16692188014769,18.260761212282123,648656000,NVDA,17.572190761566162,20.845440940856932,24.167905282974242,0.06943215838383976,0.05252272757254534,-0.4128196168932002,66.900737498892,-0.4696985386872754,-0.9341568755036278,17.572190761566162,19.525181404330766,15.619200118801556,0.2222819760227256
2022-06-03,18.688034057617188,19.29899045624709,18.490372197378857,19.049417342690862,598779000,NVDA,17.56600151062012,20.707397079467775,24.166352586746214,-0.044507732749981765,0.05079142265024137,-0.4389536844605495,55.36505859501758,-0.3854074883325609,-0.8244069980694144,17.56600151062012,19.50317149780655,15.628831523433687,0.22055901407218378
2022-06-06,18.7539176940918,19.30397732338248,18.53229669052841,19.106315501617136,422406000,NVDA,17.57154197692871,20.520436897277833,24.16134759902954,0.0035254450131825266,0.05074055121228027,-0.4369757465252665,58.3865976820007,-0.30971970878222876,-0.7214695402119774,17.57154197692871,19.522269379613952,15.620814574243468,0.22203258032181025
2022-06-07,18.89368057250977,18.967553608275995,18.156939990406823,18.440455398286808,388914000,NVDA,17.670173263549806,20.345416374206543,24.1519624710083,0.007452463037203039,0.04567594681349134,-0.43277982908719714,54.51149036385617,-0.23574142158230416,-0.6243239164860427,17.670173263549806,19.680970800258365,15.659375726841247,0.22759228296379527
2022-06-08,18.620088577270508,19.151291873651267,18.50725684608469,18.77086163259648,363252000,NVDA,17.72292995452881,20.154401969909667,24.13551182746887,-0.014480608698198116,0.04527525848231359,-0.4409935224279105,61.681632049262966,-0.19691971560051513,-0.5388430763089372,17.72292995452881,19.77700471282408,15.668855196233537,0.23179855289902404
2022-06-09,18.02098655700684,18.90466214050548,18.013997064897136,18.45333901757023,395574000,NVDA,17.79389934539795,19.94268051147461,24.116888885498046,-0.03217503599821703,0.04399318761537923,-0.458979575967029,55.98575481789348,-0.2120513639195707,-0.47348473383106393,17.79389934539795,19.78186475551303,15.80593393528287,0.22344348155810262
2022-06-10,16.948598861694336,17.670516445282853,16.843754549727546,17.573661486619375,465248000,NVDA,17.83396053314209,19.72879825592041,24.09080855369568,-0.05950771296122759,0.04578901359449094,-0.49117446406654464,51.689184806247496,-0.3070367009589212,-0.4401951272566354,17.83396053314209,19.711440569077386,15.956480497206794,0.21055110360329038
2022-06-13,15.623581886291504,16.28758656135301,15.582642884178728,15.976053248755155,604153000,NVDA,17.731351232528688,19.49648183822632,24.058826556205748,-0.07817855542014829,0.04393390703971708,-0.530953709426705,43.4454053022125,-0.4836557784326132,-0.44888725749183095,17.731351232528688,19.853594290522484,15.609108174534892,0.2393774766697394
2022-06-14,15.812298774719238,16.04195407771658,15.38893263459224,15.70745543255966,469680000,NVDA,17.660240364074706,19.279400100708006,24.02495432853699,0.012078977138611169,0.043839030689597235,-0.5252881100059197,48.24465354110738,-0.6014664630923221,-0.4794030986119292,17.660240364074706,19.94190094148431,15.378579786665105,0.2583951894619808
2022-06-15,16.50226593017578,16.842755189557263,15.902164608969189,16.070911354071416,563936000,NVDA,17.578055572509765,19.063179931640626,23.99427248954773,0.043634841795404444,0.043259145389785786,-0.5045741317876306,47.48378833850559,-0.631873847924993,-0.509897248474542,17.578055572509765,19.904031266788316,15.252079878231212,0.2646453909175408
2022-06-16,15.57765007019043,15.918140257165105,15.377949597377391,15.836262253901836,545749000,NVDA,17.51148443222046,18.856998596191406,23.960459604263306,-0.056029630348800374,0.04238588497692209,-0.5323326600488031,37.354005971607975,-0.7222549861497036,-0.5523687960095743,17.51148443222046,19.98933256105023,15.033636303390692,0.28299692563705486
2022-06-17,15.856231689453123,15.971059334411734,15.30505785095552,15.62457858553492,630334000,NVDA,17.449558162689208,18.6868168258667,23.927760162353515,0.01788341746074984,0.04253557166335508,-0.5239691697756974,32.15312650974836,-0.7626125580238963,-0.5944175484124388,17.449558162689208,20.0309990744606,14.868117250917818,0.29587464481376374
2022-06-21,16.54120635986328,16.98254427360462,16.382443932239894,16.450342951812708,483089000,NVDA,17.443344020843504,18.53430782318115,23.898710136413573,0.0431990831002913,0.043391432029396444,-0.5034050743825371,37.984726940005096,-0.7308991428154137,-0.6217138672930338,17.443344020843504,20.033316308962156,14.853371732724852,0.29695823060346993
2022-06-22,16.335514068603516,16.637062101149265,16.155783175702975,16.20171385370156,437135000,NVDA,17.41666259765625,18.399427757263183,23.86640112876892,-0.012435144498219364,0.04339189203789179,-0.5095803040396728,38.62913851544546,-0.7141316168942708,-0.6401974172132813,17.41666259765625,20.042290744640933,14.791034450671564,0.30150760885016104
2022-06-23,16.20071792602539,16.560177852309664,15.829273970737953,16.49427664363324,463680000,NVDA,17.420377731323242,18.285850601196287,23.834321317672728,-0.008251723331878513,0.04223401511679739,-0.5136271116872414,27.475151816954238,-0.7036093829805843,-0.6528798103667419,17.420377731323242,20.038518583492234,14.80223687915425,0.3005837063408061
2022-06-24,17.10036849975586,17.11434748626478,16.285589749175383,16.475305926435098,472153000,NVDA,17.428095436096193,18.198512344360353,23.808351554870605,0.05553152507428316,0.042537896861555666,-0.4866180834444499,39.39114901413701,-0.6155801296397314,-0.64541987422134,17.428095436096193,20.04125389248584,14.814936979706546,0.2998788325404054
2022-06-27,16.843753814697266,17.304064337006075,16.601117451137988,17.286091625722822,427968000,NVDA,17.379257202148438,18.09208583831787,23.781907081604004,-0.015006383345613772,0.04097206651142002,-0.49432208928698834,37.553456791749845,-0.5600668703643699,-0.6283492734499461,17.379257202148438,19.998039246251267,14.760475158045606,0.30136869644567943
2022-06-28,15.958081245422363,17.176254673926298,15.921135965503868,16.874706609804687,461149000,NVDA,17.238217306137084,17.986813526153565,23.74953227519989,-0.052581661963148396,0.0402452823495824,-0.520911474250331,32.56641861382876,-0.5808429904712504,-0.618848016854207,17.238217306137084,19.84341642118103,14.63301819109314,0.3022585304243092
2022-06-29,15.518738746643066,15.796322553618785,15.147295762714824,15.790331967796002,482352000,NVDA,17.082148551940918,17.86227222442627,23.716587495803832,-0.02753103534332013,0.040497986084736454,-0.5341012773853243,31.937668758052936,-0.6255485489707588,-0.6201881232775174,17.082148551940918,19.70763858413634,14.456658519745496,0.3073957616294242
