Date,Close,High,Low,Open,Volume,symbol,sma_20,sma_50,sma_200,daily_return,volatility,drawdown,rsi,macd,macd_signal,bb_middle,bb_upper,bb_lower,bb_width
2021-08-02,116.30158233642578,120.13004569226972,116.24052982784364,117.26959993381222,835000,MTB,118.869877243042,128.0601870727539,121.63398136138916,-0.0036607452733320445,0.02098252197179976,-0.1972164934012092,37.090880485956056,-3.392192231115331,-3.8311285639356645,118.869877243042,126.70564630911406,111.03410817696994,0.1318377581908494
2021-08-03,118.8131866455078,119.397483579517,114.49634357050472,117.19110362460286,792700,MTB,118.63659324645997,127.62248443603515,121.79759975433349,0.021595615972074267,0.020844017696624417,-0.17987988908398664,44.048710308838224,-3.028753288992675,-3.670653508947067,118.63659324645997,126.16644356650126,111.10674292641868,0.12693975971475355
2021-08-04,116.01378631591795,118.51667290772733,115.97890867482904,116.8858737201161,765400,MTB,118.26726493835449,127.14386459350585,121.9510986328125,-0.023561360557916577,0.021404283358378802,-0.19920303471807732,38.02814081290659,-2.9328059584764787,-3.5230839988529494,118.26726493835449,125.5332812065468,111.00124867016217,0.1228745126046442
2021-08-05,117.19110107421876,117.6445769102395,115.91784770201464,117.15621012868068,739600,MTB,118.12904014587403,126.76344833374023,122.11964527130127,0.010148059085795635,0.020741470057164396,-0.1910764997986705,46.07207518812246,-2.730294411586769,-3.3645260813997133,118.12904014587403,125.36494122241325,110.89313906933481,0.12250842075079629
2021-08-06,120.33064270019533,121.9178485113533,118.5603059459041,119.5806468357911,958400,MTB,117.93936233520508,126.43837448120117,122.29766845703125,0.02678993197604873,0.020086081717421593,-0.1694054942544497,61.67360205045957,-2.2900692874603976,-3.14963472261185,117.93936233520508,124.69661695633168,111.18210771407847,0.1145886239730763
2021-08-09,120.775390625,122.2579365658,118.577726618133,119.519582621076,775400,MTB,117.73485832214355,126.0775047302246,122.4795771408081,0.0036960487771411366,0.02004878003875895,-0.16633557644718866,56.709499181811964,-1.8835874407962194,-2.896425266248724,117.73485832214355,123.82407167627733,111.64564496800978,0.103439430614043
2021-08-10,122.10095977783205,123.07770677614144,119.95563209056012,120.40039190206808,586100,MTB,117.68427658081055,125.71680908203125,122.6440389251709,0.010975490503258634,0.02000375975157256,-0.15718570048358016,63.78758936893154,-1.4379099653685046,-2.6047222060726805,117.68427658081055,123.5997263023896,111.7688268592315,0.10053084224071472
2021-08-11,124.40325927734376,124.42942083415096,121.49922001576309,122.0224644589049,1089300,MTB,117.79764709472656,125.37808990478516,122.81387645721435,0.018855703539929936,0.020353992698738128,-0.14129384391268476,78.67335984307176,-0.8886867984442262,-2.2615151245469898,117.79764709472656,124.14356604362962,111.4517281458235,0.10774271142784396
2021-08-12,123.51374053955078,124.90035628739004,122.73758329953408,124.656172884261,543900,MTB,117.8168327331543,125.01408126831055,122.99141029357911,-0.007150284831443976,0.020363528891142915,-0.14743383751522346,75.10207098584465,-0.5192150222625855,-1.9130551040901091,117.8168327331543,124.23256739630199,111.40109807000661,0.10891032315694335
2021-08-13,122.03990936279295,124.03698359607426,121.68235034543343,123.47013212523385,441400,MTB,117.95287742614747,124.61170043945313,123.17849113464355,-0.011932528075982662,0.01923765840410795,-0.15760710718570584,66.52340329703743,-0.3413964308387136,-1.5987233694398302,117.95287742614747,124.61345276874921,111.29230208354572,0.11293620788135598
