Date,Close,High,Low,Open,Volume,symbol,sma_20,sma_50,sma_200,daily_return,volatility,drawdown,rsi,macd,macd_signal,bb_middle,bb_upper,bb_lower,bb_width
2020-10-15,117.30307006835938,117.77923819182097,114.81532609297912,115.36923806918682,112559200,AAPL,111.51612930297851,113.61895202636718,85.88250944137573,-0.003960538689233739,0.02720160505893254,-0.10038727150641759,63.10234307677177,1.6463005328662916,0.7732250582380991,111.51612930297851,120.76054349291685,102.27171511304017,0.1657951051156405
2020-10-16,115.66075134277344,118.1193503209673,115.45667931642107,117.85696670561362,115393800,AAPL,112.10794105529786,113.72239776611327,86.09847185134888,-0.014000645717361593,0.026218560358809245,-0.1129824306008852,56.51060754658545,1.5991232274344327,0.9384046920773659,112.10794105529786,120.77661822449423,103.43926388610149,0.15464876239089073
2020-10-19,112.7065658569336,117.02124557068035,112.39559788284319,116.57422957130423,120639300,AAPL,112.3946159362793,113.81700057983399,86.30318593978882,-0.025541814760348447,0.02643618265760574,-0.13563846904765192,52.833601271980754,1.3082758043375264,1.012378914529398,112.3946159362793,120.72074616019037,104.06848571236821,0.1481588802906978
2020-10-20,114.19338989257812,115.62190167444083,112.36644642665874,112.9203584018645,124423700,AAPL,112.67157287597657,113.9099510192871,86.51247507095337,0.01319199129473847,0.02637796372115471,-0.12423581925582176,52.56337801411807,1.1841018112579036,1.046723493875099,112.67157287597657,120.8408641175325,104.50228163442063,0.14501068961819324
2020-10-21,113.5714111328125,115.35947458504475,113.1632597673603,113.37705157448787,89946000,AAPL,113.1453125,114.0556201171875,86.72035535812378,-0.005446714213061865,0.024298618837919037,-0.1290058564663716,50.12181962275507,1.0237039177668237,1.042119578653444,113.1453125,120.2504411357945,106.0401838642055,0.1255929826663301
2020-10-22,112.48303985595703,114.70840714970598,111.35577645934274,114.13505561823894,101988000,AAPL,113.511185836792,114.10887344360351,86.91700300216675,-0.009583144789692799,0.024461618393508498,-0.13735271945482883,54.524359715000955,0.7995482706640615,0.9936053170555676,113.511185836792,119.56147769466438,107.46089397891961,0.10660256631573874
2020-10-23,111.79307556152344,113.2604589200965,111.05452396584917,113.10497125192926,82572600,AAPL,113.64529037475586,114.10945648193359,87.10243169784546,-0.006133940684010186,0.02319548587067581,-0.1426441467049156,47.33575931232092,0.5597762014901235,0.9068394939424789,113.64529037475586,119.39642945034845,107.89415129916327,0.10121209698400482
2020-10-26,111.80281829833984,113.26048212275595,109.6940589976644,110.79217049039062,111850700,AAPL,113.64966430664063,114.11222610473632,87.28706468582153,8.714973416257266e-05,0.02258828785698262,-0.14256942837021816,53.92608389049185,0.36631857414559477,0.7987353099831022,113.64966430664063,119.39475308585864,107.90457552742262,0.10110172897153588
2020-10-27,113.30905151367188,113.96985932342135,111.30719583151641,112.23037983284465,92276800,AAPL,113.77162170410156,114.15095123291016,87.47123041152955,0.013472229396872093,0.022693340582637247,-0.13101792701733067,53.206752256913845,0.3307299935557495,0.7051342466976317,113.77162170410156,119.36993327833116,108.17331012987196,0.09841314539384427
2020-10-28,108.06145477294922,112.17206924227749,107.96427868585248,111.80279714568576,143937800,AAPL,113.54762725830078,114.06616348266601,87.63432149887085,-0.046312246644209853,0.024790943580367812,-0.17126243911070085,43.497706720165695,-0.11953350609287838,0.5402006961395297,113.54762725830078,119.68567326046643,107.40958125613513,0.10811403373850662
2020-10-29,112.0651626586914,113.62972197847206,109.03322009698005,109.19842758479042,146129200,AAPL,113.47620010375977,114.05863220214843,87.8190477180481,0.03705028674798516,0.026194522100671472,-0.1405574748409266,47.34807667168531,-0.1515577442074516,0.40184900807013346,113.47620010375977,119.65003109788672,107.3023691096328,0.10881279049671674
2020-10-30,105.78750610351562,108.8291614562022,104.67968236923052,107.92540973464747,190272600,AAPL,113.27407035827636,113.87564712524414,87.96768068313598,-0.05601791320550864,0.028181764525923955,-0.18870165162041072,24.220299676452797,-0.6757025249755628,0.1863387014609942,113.27407035827636,120.17268572819869,106.37545498835404,0.12180396357441
2020-11-02,105.70004272460938,107.55613792475565,104.29097088393719,106.03045032760409,122866900,AAPL,112.89847908020019,113.57245285034179,88.11166608810424,-0.0008267836356844471,0.027142908959029738,-0.18937241981850875,27.10728762407642,-1.0856340897069003,-0.06805585677258472,112.89847908020019,120.58438410090355,105.21257405949683,0.13615604184080263
2020-11-03,107.3228988647461,108.34325878897307,105.66116349038266,106.56491508844621,107624400,AAPL,112.76631660461426,113.2728057861328,88.26637147903442,0.015353410446246496,0.026740325431651977,-0.17692652186093472,31.14694553853026,-1.2649750356284528,-0.30743969254375836,112.76631660461426,120.74967546669181,104.78295774253671,0.14159119677676663
2020-11-04,111.70561218261719,112.32754802876923,109.17899688086699,110.91847624915665,138235500,AAPL,112.75999946594239,113.08087966918946,88.44162721633911,0.040836702737543584,0.028077855125051596,-0.14331491490301362,41.14931618825741,-1.041450497410537,-0.4542418535171141,112.75999946594239,120.74667063838052,104.77332829350425,0.14165787886244893
2020-11-05,115.67046356201172,116.24381509607197,113.57143184766637,114.62094399780884,126387100,AAPL,112.95726890563965,112.93525939941406,88.63486131668091,0.03549375274818556,0.02915321861957501,-0.11290794630952278,50.01430617736918,-0.5381716124458507,-0.4710278053028615,112.95726890563965,121.03073787200456,104.88379993927474,0.14294731175041409
2020-11-06,115.53907012939453,116.03552551635951,113.04702688343866,115.1788900602559,114457900,AAPL,113.05079154968261,112.81640686035156,88.82854848861695,-0.0011359289880147339,0.028936503922252728,-0.11391561988834728,54.550740867310694,-0.14821331130114856,-0.40646490650251893,113.05079154968261,121.20191716599943,104.8996659333658,0.14420289331162497
2020-11-09,113.23198699951172,118.75146052631435,112.9691581097437,117.30101847694802,154515300,AAPL,112.66794624328614,112.65534866333007,89.0219920539856,-0.01996799115051784,0.025263900717640383,-0.13160894494902886,48.49506204362388,-0.025042204682108604,-0.3301803661384369,112.66794624328614,119.94096222142598,105.3949302651463,0.1291053262377761
2020-11-10,112.89126586914062,114.46825386220857,111.10010975217423,112.48241768033425,138023400,AAPL,112.42840690612793,112.40521560668945,89.20318815231323,-0.003009053708229681,0.024649144617418323,-0.13422198027342347,48.925872322090825,0.04456472263576927,-0.2552313483835957,112.42840690612793,119.31119464965094,105.54561916260492,0.122438588839381
2020-11-11,116.31781005859375,116.45409278270938,113.34878508110145,114.07887428608585,112295000,AAPL,112.35582237243652,112.12371475219726,89.39349443435668,0.03035260667043138,0.02567678516276956,-0.10794336057675767,55.639612185568375,0.371934760888081,-0.12979812652926037,112.35582237243652,119.0288702385582,105.68277450631484,0.1187841933816637
2020-11-12,116.04523468017578,117.33019127391833,115.4222258727158,116.44435364296932,103162300,AAPL,112.29293060302734,111.89079299926757,89.58300489425659,-0.002343367522829598,0.025667211951523574,-0.1100337771341066,56.331171744843346,0.6024387804896065,0.016649254874513006,112.29293060302734,118.79107354552477,105.79478766052992,0.11573556603432769
2020-11-13,116.09393310546875,116.49304471994897,114.74083488923566,116.26915483122531,81581900,AAPL,112.31458969116211,111.86330673217773,89.7900827217102,0.0004196503667486251,0.025461563116487083,-0.10966030248228702,56.3817709268236,0.7800524733005858,0.16932989855972758,112.31458969116211,118.86269289979619,105.76648648252804,0.11660289596640598
2020-11-16,117.1063232421875,117.77800032814827,115.01339915844956,115.76295421656155,91183000,AAPL,112.53457756042481,111.8545132446289,90.00324789047241,0.008720439644326783,0.02476037427069135,-0.10189614888713565,55.73151441618969,0.9910794803032843,0.3336798149084389,112.53457756042481,119.42481529376016,105.64433982708945,0.12245547782210636
2020-11-17,116.22047424316406,117.46649204968942,115.80188944001708,116.3762301824057,74271000,AAPL,112.6359317779541,111.9862077331543,90.19969049453735,-0.007564484773306512,0.024710794314787402,-0.10868984179372684,64.18244447739269,1.0744536598812573,0.4818345839030026,112.6359317779541,119.68667654724845,105.58518700865974,0.12519530238705542
2020-11-18,114.89656066894531,116.63904097831926,114.86735829157409,115.46116472095827,76322100,AAPL,112.70218925476074,112.00396408081055,90.38637697219849,-0.011391397108299284,0.024830065745668824,-0.11884310975251555,55.42731374169159,1.0219194851413675,0.5898515641506756,112.70218925476074,119.81458434847214,105.58979416104934,0.12621573974280112
2020-11-19,115.49038696289062,115.89923517011198,113.70896736833065,114.46825901798518,74113000,AAPL,112.85255661010743,112.10803527832032,90.57149656295776,0.0051683556974027045,0.02472191755157334,-0.11428897751849937,73.78054618127857,1.016485183820663,0.6751782880846732,112.85255661010743,120.0718012421569,105.63331197805796,0.12794118004771704
2020-11-20,114.22488403320312,115.6169210548832,114.17621587656545,115.49037493540368,73604300,AAPL,112.97414703369141,112.21575500488281,90.75562147140504,-0.010957647324310482,0.024824785478116517,-0.12399428653410609,69.75270754548875,0.8996918629382407,0.7200810030553867,112.97414703369141,120.20017003341088,105.74812403397193,0.12792347965352666
2020-11-23,110.82756042480469,114.4974803361599,110.73021666475569,114.0691588797209,127959300,AAPL,112.92538414001464,112.19022506713867,90.92092180252075,-0.029742412409986763,0.02578357158103566,-0.1500488097375134,57.50354053855389,0.5269226557314681,0.681449333590603,112.92538414001464,120.19770305681652,105.65306522321276,0.12879865713425478
2020-11-24,112.11249542236328,112.77444325872074,109.60098679969664,110.88595091749468,113874200,AAPL,112.86555633544921,112.18689544677734,91.09499265670776,0.011594002363973344,0.02573483317667944,-0.14019447362834808,51.00437184527126,0.3313641295971479,0.611432292791912,112.86555633544921,120.1442701695092,105.58684250138923,0.12898024996087953
2020-11-25,112.94966125488281,113.65054804999696,112.11249174147993,112.48240834270746,76499200,AAPL,113.1099666595459,112.26658432006836,91.26407110214234,0.0074671947080087175,0.023365170017855267,-0.13377413835190896,42.05740691165354,0.24115499029578302,0.5373768322926863,113.1099666595459,120.02884107827681,106.191092240815,0.12233889944563944
2020-11-27,113.49480438232422,114.3709129708123,113.1346317708944,113.47533860340312,46691300,AAPL,113.18144874572754,112.39196563720704,91.43869276046753,0.004826425518986044,0.021921931165392552,-0.12959336374804487,44.173115949656015,0.21121731023680468,0.47214492788151,113.18144874572754,120.0843955033022,106.27850198815287,0.12198018021633154
2020-11-30,115.88951110839844,117.75853793262587,113.70897238661402,113.86472833539251,169410200,AAPL,113.68654899597168,112.63326553344727,91.62519128799438,0.02109970354243962,0.017781509902155622,-0.11122804176175652,57.537238602730675,0.37638556400580114,0.4529930551063683,113.68654899597168,119.7372364717085,107.63586152023485,0.1064450901038648
2020-12-01,119.46206665039062,120.19215587053868,116.82401182614447,117.79746411967523,127728200,AAPL,114.37465019226075,112.88304550170898,91.83674764633179,0.030827255269465725,0.018649403050425926,-0.08382964172880322,65.74890923121372,0.7864917825420719,0.5196928005935091,114.37465019226075,119.68608862445558,109.06321176006591,0.0928778959894775
2020-12-02,119.81250762939453,120.0948096799896,117.68064477339988,118.78064316901394,89004200,AAPL,114.99913063049317,113.10621063232422,92.04446931838989,0.0029334916834269364,0.018538607666213496,-0.08114206360221246,59.824830907388254,1.126792609833842,0.6411127624415758,114.99913063049317,119.72415086229645,110.27411039868988,0.08217488612127644
2020-12-03,119.67623138427734,120.49392777356492,118.96560791819012,120.24082808918226,78967600,AAPL,115.39766159057618,113.41780288696289,92.25552450180054,-0.0011374125107097566,0.016626589578222148,-0.0821871841146363,60.286851335823904,1.3696980861945889,0.7868298271921784,115.39766159057618,120.29447249862571,110.50085068252665,0.08486845990732664
2020-12-04,119.00455474853516,119.5983613009378,118.29393123559595,119.34526159986807,78260400,AAPL,115.56436614990234,113.69458251953125,92.47198862075805,-0.005612448085747679,0.014928200534880453,-0.08733836089622682,57.96483290179293,1.490818507430049,0.9276275632397526,115.56436614990234,120.7204263597091,110.40830594009559,0.08923270003694146
2020-12-07,120.4647216796875,121.26295226566269,119.00454323508524,119.0629479962768,86712000,AAPL,115.81064872741699,113.92165725708008,92.71373514175416,0.012269840715237956,0.015102273436388597,-0.07614014795751552,58.9703293120313,1.6852045925647872,1.0791429691047596,115.81064872741699,121.41287173513302,110.20842571970095,0.09674797731082505
2020-12-08,121.07799530029297,121.66207262611567,119.82224093273689,121.06826612455384,82225500,AAPL,116.20294914245605,114.10891036987304,92.97076154708863,0.0050908980824788674,0.014177730979606522,-0.07143687160827325,63.166220889186484,1.867218884356106,1.236758152155029,116.20294914245605,122.13405783055838,110.27184045435372,0.1020818960598192
2020-12-09,118.54701232910156,122.60630637821869,117.78772077192583,121.22400598300898,115089200,AAPL,116.4857364654541,114.26245254516601,93.20960653305053,-0.020903740311475794,0.015138914985238103,-0.09084731410698542,59.28680176050024,1.7866420510564467,1.3467349319353126,116.4857364654541,122.28997722911635,110.68149570179185,0.09965581949827136
2020-12-10,119.96825408935547,120.58153376453309,116.96029017970807,117.30099698433379,81312200,AAPL,116.66825866699219,114.41099075317383,93.47869108200074,0.011988845035658668,0.013867812855441749,-0.07994762344206129,60.93154983522299,1.8165268713569702,1.440693319819644,116.66825866699219,122.67627426273421,110.66024307125016,0.1029931476545096
2020-12-11,119.16029357910156,119.50100038149354,117.3496717985599,119.17975935630199,86939800,AAPL,116.82401161193847,114.52432250976562,93.743929271698,-0.006734785934719989,0.013968561456711588,-0.0861439792469094,62.323828015755744,1.7547870531521568,1.5035120664861468,116.82401161193847,122.92481559107986,110.72320763279708,0.10444435000925677
