Date,Close,High,Low,Open,Volume,symbol,sma_20,sma_50,sma_200,daily_return,volatility,drawdown,rsi,macd,macd_signal,bb_middle,bb_upper,bb_lower,bb_width
2021-08-02,275.0718994140625,276.95514200007204,274.0288464519692,276.5591709193791,16267400,MSFT,272.6922897338867,258.69087280273436,231.08143363952638,-0.0003160904688630506,0.007964938366859384,-0.016743670752824846,57.649243397034006,4.977164711128864,5.585837187830605,272.6922897338867,280.5814151820668,264.8031642857066,0.057861008508006496
2021-08-03,277.29327392578125,277.3995244867195,274.2800610691696,275.6514743426838,17879000,MSFT,273.14910278320315,259.50115844726565,231.4148220062256,0.008075614108349782,0.008099230349817072,-0.008803272068232232,58.90982021695132,4.837108366774771,5.436091423619439,273.14910278320315,280.9904061562368,265.3077994101695,0.05741408844573262
2021-08-04,276.7040405273437,277.7470639404023,274.9076847670085,276.42395769103035,16191300,MSFT,273.4668395996094,260.19129943847656,231.7452642059326,-0.002124946595694399,0.00799310648961739,-0.010909512180914316,60.9595793624711,4.625249496915103,5.273923038278572,273.4668395996094,281.3453681805938,265.58831101862495,0.0576196265150072
2021-08-05,279.6111145019531,279.7173650578754,276.3081811316384,277.0614843102284,13900200,MSFT,274.05113220214844,260.9214254760742,232.11632179260255,0.010506077067285124,0.007875619105783684,-0.0005180512893684618,65.81291442232413,4.6384571438951525,5.146829859401889,274.05113220214844,281.9325338906334,266.16973051366347,0.05751774586847107
2021-08-06,279.5531616210937,279.5918008650478,277.7761395496052,278.6356932572146,16589300,MSFT,274.60741882324214,261.65483520507814,232.48502838134766,-0.00020726243648305775,0.007893414453895393,-0.0007252063532791111,75.88287771031831,4.591322083154068,5.035728304152325,274.60741882324214,282.38742742691863,266.82741021956565,0.056662770707475225
2021-08-09,278.4618530273437,281.5716492622996,277.9596607093601,279.8332662997247,16117600,MSFT,275.139077758789,262.40852630615234,232.8475591278076,-0.0039037605134624176,0.007949969637214562,-0.004626135834815475,69.69784892307962,4.415014189531803,4.911585481228221,275.139077758789,282.404896760228,267.8732587573501,0.05281560918662967
2021-08-10,276.6365051269531,279.3503296535524,275.4389539402985,278.91571925292214,18616600,MSFT,275.40273590087884,263.1185638427734,233.20053184509277,-0.006555109364338452,0.007706072264819419,-0.011150920372822391,61.11075506712507,4.080955874103893,4.745459559803356,275.40273590087884,282.47169540752276,268.3337763942349,0.05133543414897763
2021-08-11,277.1290283203125,278.780494604412,276.07630808874427,277.38010967012855,13955900,MSFT,275.61713562011715,263.8824908447266,233.54954299926757,0.0017803984081325996,0.00763784263456092,-0.009390375045570842,52.19490390444904,3.8120122535198107,4.558770098546647,275.61713562011715,282.61874173920063,268.6155295010337,0.0508067548364176
2021-08-12,279.8910827636719,280.0456102078981,276.53984434182445,276.81992717655305,14561300,MSFT,276.04110565185545,264.7035906982422,233.94184814453126,0.00996667314175026,0.00776010293766779,0.0,50.39319982014995,3.7781945319795227,4.402654985233222,276.04110565185545,282.99724784548033,269.08496345823056,0.05039932134164112
2021-08-13,282.8271789550781,282.87545590974054,279.3986604538494,279.5725223314767,18249000,MSFT,276.6254028320312,265.614123840332,234.33363647460936,0.010490138386743064,0.007982210225850965,0.0,59.405860057533864,3.9428613177569787,4.310696251737974,276.6254028320312,283.8080806871133,269.44272497694914,0.051930717725468326
2021-08-16,284.5172424316406,284.72971405197063,280.09397764652635,283.1554965204036,22507600,MSFT,277.47480163574215,266.46033599853513,234.78454902648926,0.005975604900513964,0.00713608768452329,0.0,70.72989556666248,4.16176074271857,4.280909149934093,277.47480163574215,284.1265676458576,270.8230356256267,0.047945009571338584
2021-08-17,283.0492248535156,283.3872518796963,281.1176755303159,282.38286745226713,20075300,MSFT,278.1392547607421,267.21885498046873,235.21834159851073,-0.005159678779319332,0.007252616003261361,-0.005159678779319368,66.61777921344263,4.168728852992217,4.258473090545718,278.1392547607421,284.1724442524376,272.10606526904667,0.04338250993650829
2021-08-18,281.3171691894531,285.2747454570945,280.8720411523662,282.5847535147811,21813000,MSFT,278.6166625976562,267.96668334960935,235.6542604827881,-0.006119273652697266,0.007391982811633127,-0.011247378945605955,60.80283100411637,3.9885116345294023,4.204480799342455,278.6166625976562,284.00393456682446,273.229390628488,0.03867157060127357
2021-08-19,287.1617126464844,287.839061137525,279.2949557339949,279.343325113554,29850500,MSFT,279.1574081420898,268.811701965332,236.1200732421875,0.020775637242017142,0.007852312228005295,0.0,73.34762771447794,4.268094070943846,4.217203453662734,279.1574081420898,285.64424207519846,272.6705742089812,0.04647438143434025
2021-08-20,294.50592041015625,295.9380140450742,288.40990321723297,290.0161620223418,40817600,MSFT,279.8949020385742,269.733102722168,236.60295120239257,0.025575163541085022,0.00921385099335035,0.0,79.47956381574187,5.024363618274322,4.378635486585051,279.8949020385742,289.3452246683727,270.44457940877567,0.06752765099305806
2021-08-23,294.7865600585937,295.51227784777274,292.0772254574719,293.4318927580328,22830200,MSFT,280.67637176513665,270.6475604248047,237.03948287963868,0.0009529168311679381,0.009155641496332332,0.0,78.19576979832745,5.582011997758741,4.6193107888197895,280.67637176513665,292.22233633097557,269.13040719929774,0.08227243706499317
2021-08-24,292.8222961425781,295.7541949403405,292.2223741389388,295.1445872496961,18175800,MSFT,281.48083190917964,271.4841018676758,237.43311370849608,-0.006663342845837805,0.00903298646409462,-0.0066633428458378096,74.87680831081151,5.7986099086384115,4.855170612783514,281.48083190917964,294.06528410016415,268.89637971819513,0.08941605085951221
2021-08-25,292.2320251464844,294.7284811462343,290.693507101477,294.4478620221924,20006100,MSFT,282.2712326049804,272.33839141845704,237.82173164367677,-0.002015799356365755,0.00905606452673956,-0.008665710239983675,70.97936366218912,5.855140956976641,5.05516468162214,282.2712326049804,295.4882243078475,269.05424090211335,0.09364745802037398
2021-08-26,289.4065856933594,292.63844549546803,289.2711337228512,291.2450649242012,17666100,MSFT,282.90683746337885,273.15510162353513,238.22177520751953,-0.009668479872145141,0.0094735155235154,-0.0182504058670957,64.99904768541117,5.607315229847302,5.165594791267172,282.90683746337885,296.21694798050544,269.59672694625226,0.09409536111936162
2021-08-27,290.0161437988281,291.1289050222775,287.2196974474057,289.3097679469551,22605700,MSFT,283.64970092773433,273.91601135253904,238.6602470397949,0.0021062343968722974,0.00929298237808015,-0.016182611102817473,67.84993291147256,5.397874463673986,5.212050725748536,283.64970092773433,296.7964822711384,270.50291958433024,0.09269730445972515
2021-08-30,293.76080322265625,294.3704107283108,291.3127170454971,291.3707720908428,16348100,MSFT,284.584146118164,274.78020935058595,239.09088272094726,0.012911899919701098,0.009536545106238414,-0.0034796594381153504,74.97389692824935,5.470987726679255,5.263838125934679,284.584146118164,297.8202354441471,271.34805679218096,0.09302056707324259
2021-08-31,292.1061706542969,294.64133935853647,291.7384690200288,294.5639424758335,26285300,MSFT,285.3247909545898,275.5495040893555,239.51856689453126,-0.005632584572916044,0.009669580076435015,-0.009092644534961317,71.1264034520552,5.333929277977461,5.277856356343237,285.3247909545898,298.5007237859441,272.14885812323547,0.09235743439798963
2021-09-01,292.05780029296875,295.3090307450356,291.72881183267793,293.0641370435522,18983800,MSFT,286.0924789428711,276.2622030639648,239.94087966918946,-0.00016559171351904212,0.009628499764560462,-0.009256730581891377,68.58489132370374,5.161903179338992,5.254665720942388,286.0924789428711,298.93856299302774,273.2463948927144,0.08980371729885187
2021-09-02,291.39990234375,293.5383426799356,290.4613060737352,292.41592505453804,16285600,MSFT,286.6819183349609,276.96638092041013,240.35645095825194,-0.0022526292691337213,0.00950932648604005,-0.011488507868779835,64.07458587065119,4.915817901786113,5.186896157111133,286.6819183349609,299.35651614204437,274.0073205278775,0.0884227221632748
2021-09-03,291.3901672363281,292.8028893375589,290.53865379574177,291.2450000815937,14747900,MSFT,287.27376861572264,277.64293487548827,240.7852533721924,-3.3408066864693e-05,0.0095071763742288,-0.011521532126805506,61.942821749625665,4.6662187395581896,5.082760673600545,287.27376861572264,299.6486879949285,274.8988492365168,0.08615418970438186
2021-09-07,290.4612731933594,291.341814297884,288.5453971793564,291.264417395407,17180400,MSFT,287.8737396240234,278.33316833496093,241.22296600341798,-0.003187801605588736,0.009484629094473533,-0.014672605373781613,63.125560683520554,4.343387748748967,4.934886088630229,287.8737396240234,299.5961384774868,276.15134077056,0.08144125177081733
2021-09-08,290.490234375,290.8772778580471,287.83895551012614,290.07416336896245,15046800,MSFT,288.5664260864258,278.9525128173828,241.6543825531006,9.97075490380972e-05,0.009277483070416162,-0.014574360794263238,67.28674734271686,4.043270482704543,4.756562967445092,288.5664260864258,299.0664895510392,278.0663626218124,0.072773978643438
2021-09-09,287.6261291503906,292.3578229597053,287.38422323857367,291.08055265822435,19927000,MSFT,289.0912811279297,279.4628112792969,242.081236038208,-0.009859557691402565,0.009680476868706173,-0.024290221734599483,50.98595381864359,3.533583085604562,4.511966991076986,289.0912811279297,298.1321761114576,280.0503861444017,0.06254699172007987
2021-09-10,286.135986328125,290.20970322785337,285.81668351097755,288.7582677272122,19633400,MSFT,289.40352630615234,279.95296264648437,242.50198471069336,-0.005180832585228945,0.009608824891163896,-0.02934521074756342,26.35287301220511,2.9751148076320533,4.204596554387999,289.40352630615234,297.4872284462378,281.3198241660669,0.05586457251066053
2021-09-13,287.3745422363281,288.8743766317561,284.5587538333427,287.9164091252672,23652900,MSFT,289.63089447021486,280.454365234375,242.91090141296388,0.004328556935801808,0.009389792171482446,-0.02514367622727545,30.134483226812335,2.6024661744603463,3.884170478402469,289.63089447021486,297.1734634533266,282.08832548710313,0.05208400848886227
2021-09-14,290.0838928222656,291.6320965175788,288.4486065448419,289.8613287594078,21853400,MSFT,289.9092269897461,280.8930963134766,243.33331665039063,0.00942794224169452,0.009520014107116876,-0.01595278711279556,42.94246820130938,2.4969777915150075,3.6067319410249765,289.9092269897461,297.0578085658797,282.7606454136125,0.049315999013625385
2021-09-15,294.9510803222656,295.4348922001529,292.04820905494216,293.4415896256201,28356300,MSFT,290.5043197631836,281.4289776611328,243.77353073120116,0.01677855137921136,0.01002212014284556,0.0,55.74185682026747,2.7741402801872255,3.440213608857426,290.5043197631836,297.2166569614937,283.79198256487354,0.04621161712006152
2021-09-16,295.3381652832031,295.42524788987544,291.0225709962839,293.9254426701784,19550800,MSFT,291.2053695678711,281.9287548828125,244.22125579833985,0.0013123700395150095,0.009837055658625894,0.0,63.9637969780046,2.9905548162851687,3.350281850342975,291.2053695678711,296.6950037408444,285.7157353948978,0.03770283618821685
2021-09-17,290.1612854003906,294.641387411537,289.83229691858133,294.32208461521674,41372500,MSFT,291.35534820556643,282.37347534179685,244.63281036376952,-0.017528651868776723,0.009816406212885464,-0.0175286518687767,50.28121178866307,2.71305949276109,3.2228373788265983,291.35534820556643,296.5349737669716,286.1757226441613,0.0355553834402288
2021-09-20,284.77154541015625,289.0484536899997,280.1463068919793,286.73581966615035,38278700,MSFT,290.8686294555664,282.70035766601563,245.02145385742188,-0.018574979714461648,0.008808680414802645,-0.03577803723035397,33.6270416171965,2.0347798014028626,2.985225863341851,290.8686294555664,296.60159829687456,285.13566061425826,0.03941964351424792
2021-09-21,285.2554016113281,287.90671013366995,284.54905534130063,286.116600717477,22364100,MSFT,290.39207153320314,283.04889221191405,245.41794792175293,0.0016991030493407333,0.008821821353250735,-0.03413972475317074,36.96619010460213,1.5187739304731736,2.6919354767681156,290.39207153320314,296.3344956938164,284.4496473725899,0.04092690361164909
2021-09-22,288.9130554199219,290.4999723745813,284.9748496205517,287.1229752972674,26626300,MSFT,290.1966094970703,283.3998864746094,245.8321534729004,0.012822382285953893,0.009296979091975762,-0.021755095069139266,44.739477883723,1.3889665128465936,2.4313416839838116,290.1966094970703,296.0590916758243,284.33412731831635,0.04040351945471747
2021-09-23,289.8612976074219,291.1579095731574,287.8970230543972,289.1742931804744,18604600,MSFT,290.0780731201172,283.7402917480469,246.25143684387206,0.003282102243949314,0.009330850045912303,-0.01854439527153363,47.45098594369185,1.3470801178360716,2.2144893707542637,290.0780731201172,295.8626226299612,284.2935236102732,0.03988270776639294
2021-09-24,289.6580810546875,290.09349388254515,287.31641934995474,288.57434753265454,14999000,MSFT,290.0906478881836,284.1052197265625,246.66143653869628,-0.0007010820499727677,0.009072172722945223,-0.019232476178853916,47.14872333819958,1.2827007942582895,2.028131655455069,290.0906478881836,295.8701424458711,284.31115333049604,0.03984612809658909
2021-09-27,284.6458740234375,286.8713966997441,283.4556862535076,286.55209387487736,23571700,MSFT,289.82213439941404,284.3753125,247.06661148071288,-0.017303874323132407,0.009849227314750459,-0.03620355415126476,41.56141256743244,0.8178093012784302,1.7860671846197413,289.82213439941404,296.0942140357569,283.55005476307116,0.043282267928502025
2021-09-28,274.3406066894531,281.36556281548087,273.595547218021,280.4172811458642,43186200,MSFT,288.8511245727539,284.5115393066406,247.42641235351562,-0.0362038177062628,0.012094579732688205,-0.07109666498271634,31.949063566164355,-0.37781429737151484,1.3532908882214902,288.8511245727539,297.93746545572844,279.7647836897794,0.06291366112155064
2021-09-29,274.8051147460937,277.4854216078808,273.847176788506,275.86950665981914,26353700,MSFT,287.98607177734374,284.6124383544922,247.77536560058593,0.0016931801028141624,0.012132484052487905,-0.06952386433842729,34.85726973169628,-1.2731960832784353,0.8279934939215052,287.98607177734374,298.88171355046023,277.09043000422724,0.0756678384192167
2021-09-30,272.79248046875,278.5111104233901,272.5021756474461,276.4597529494466,32343600,MSFT,287.02280578613284,284.6329077148437,248.10973754882812,-0.007323860326265308,0.012150740481384004,-0.07633854159293571,34.43230094608198,-2.1207486945516507,0.23824505622687409,287.02280578613284,299.6686281641651,274.37698340810056,0.08811719572872523
2021-10-01,279.7400207519531,280.59153434234594,272.1828819315152,272.9859966186394,30086300,MSFT,286.43981170654297,284.7007720947266,248.47918350219726,0.025468225045151227,0.013755801920652583,-0.052814523704692085,42.13995312274174,-2.2063978267232756,-0.25068352036315583,286.43981170654297,299.3090917651055,273.57053164798043,0.08985678339816178
2021-10-04,273.9439392089844,278.43372747696765,271.1765495236149,278.0950532665713,31350700,MSFT,285.56750030517577,284.5845300292969,248.7948947906494,-0.0207195292521557,0.014368231137293982,-0.0724397608880098,34.37628505390724,-2.7107231920891763,-0.7426914547083601,285.56750030517577,299.3562029257767,271.77879768457484,0.09657053135153991
2021-10-05,279.4110717773437,280.9979595325879,274.8535421923333,274.8535421923333,24993000,MSFT,285.014990234375,284.58960815429685,249.13726875305176,0.019957121826260193,0.015255586707996255,-0.05392832819485677,35.12976033687741,-2.6388339350896786,-1.1219199507846238,285.014990234375,298.86346931771,271.16651115103997,0.09717719809717416
2021-10-06,283.62017822265625,284.1233614627478,276.2662614750365,276.52750925233056,28002600,MSFT,284.67148742675784,284.72734985351565,249.50467781066894,0.015064207794409423,0.015715078137144234,-0.03967650794237976,39.55133106749352,-2.2166690864174825,-1.3408697779111955,284.67148742675784,298.2869901230786,271.05598473043705,0.0956576495903818
2021-10-07,285.3038330078125,287.0358875725448,284.40395011964176,285.6231358124916,20430500,MSFT,284.5553726196289,284.9049462890625,249.8612786102295,0.005936301132405619,0.015647301771128875,-0.033975738509002346,45.38096738826989,-1.7263433208480023,-1.417964486498557,284.5553726196289,298.1042268356978,271.00651840356,0.0952282439184863
2021-10-08,285.3038330078125,287.0358875725448,284.2491267954087,286.6294726552418,17685700,MSFT,284.5137649536133,285.07713317871094,250.21139015197753,0.0,0.015604870181972912,-0.033975738509002346,50.56397030959195,-1.322511529352198,-1.3988738950692854,284.5137649536133,298.0472837281549,270.9802461790717,0.09513436917013912
