ticker,date,target,future_return,pred_proba,prediction,signal_strength,recent_win_rate,recent_volatility,cumulative_return,peak,drawdown_pct,n_positions,position_size,capital_allocated,profit
AAPL,2025-02-13,0,0.0228129161854982,0.5307896,1,0.030789599999999973,0.8,0.03652700170951426,0.4379730503622309,0.4379730503622309,0.0,1,0.05,1000.0,22.8129161854982
AAPL,2025-02-14,0,-0.0173344421994758,0.52287847,1,0.022878469999999984,0.75,0.037919450747538,0.4206386081627551,0.4379730503622309,-0.012054775432063323,1,0.05,1000.0,-17.3344421994758
AAPL,2025-02-18,0,-0.0293287644062088,0.52583057,1,0.025830569999999997,0.7,0.03984918225723581,0.3913098437565463,0.4379730503622309,-0.032450682294727244,1,0.05,1000.0,-29.328764406208798
AAPL,2025-02-19,0,-0.0123738902331134,0.52183414,1,0.021834139999999946,0.65,0.03931349112079509,0.3789359535234329,0.4379730503622309,-0.04105577418431195,1,0.05,1000.0,-12.3738902331134
AAPL,2025-02-20,0,-0.0317291976095134,0.51651376,1,0.016513760000000044,0.6,0.04009639495139051,0.3472067559139195,0.4379730503622309,-0.06312099828675304,1,0.05,1000.0,-31.7291976095134
AAPL,2025-02-21,0,-0.0391773692747084,0.5151758,1,0.015175799999999962,0.55,0.04193403548665993,0.3080293866392111,0.4379730503622309,-0.0903658546940685,1,0.05,1000.0,-39.1773692747084
AAPL,2025-02-24,0,-0.0459732994339899,0.50455916,1,0.0045591600000000065,0.5,0.043207064905878494,0.2620560872052212,0.4379730503622309,-0.12233675944948727,1,0.05,1000.0,-45.9732994339899
AAPL,2025-02-25,0,-0.0474012137709453,0.5003497,1,0.00034970000000000834,0.45,0.044967912383247356,0.2146548734342759,0.4379730503622309,-0.1553006691409831,1,0.05,1000.0,-47.4012137709453
AAPL,2025-02-26,0,-0.0053669281090383,0.51228225,1,0.01228225000000005,0.45,0.04461051195355085,0.2092879453252376,0.4379730503622309,-0.1590329561318181,1,0.05,1000.0,-5.3669281090383
AAPL,2025-02-27,0,-0.041382258312716,0.5153227,1,0.015322700000000022,0.45,0.04414229388228733,0.1679056870125216,0.4379730503622309,-0.1878111438052878,1,0.05,1000.0,-41.382258312716
AAPL,2025-02-28,0,-0.0868342777755337,0.50525874,1,0.0052587400000000395,0.45,0.04780323003360435,0.08107140923698791,0.4379730503622309,-0.24819772598334727,1,0.05,1000.0,-86.83427777553369
AAPL,2025-03-03,0,-0.0884341961948296,0.50973725,1,0.00973725000000003,0.45,0.052039534800566785,-0.007362786957841691,0.4379730503622309,-0.30969692874834537,1,0.05,1000.0,-88.43419619482961
AAPL,2025-03-04,0,-0.111261792942613,0.5164067,1,0.016406699999999996,0.4,0.05680394120681696,-0.11862457990045469,0.4379730503622309,-0.38707097474634633,1,0.05,1000.0,-111.261792942613
AAPL,2025-03-06,0,-0.0906386058217585,0.5028003,1,0.002800299999999978,0.35,0.05868033716830254,-0.2092631857222132,0.4379730503622309,-0.45010317538385225,1,0.05,1000.0,-90.6386058217585
AAPL,2025-03-07,0,-0.1103442427995006,0.52937126,1,0.02937126000000001,0.3,0.06028859629130703,-0.3196074285217138,0.4379730503622309,-0.5268391356104395,1,0.05,1000.0,-110.3442427995006
AAPL,2025-03-10,0,-0.053806863200937,0.5379144,1,0.037914400000000015,0.25,0.05828569018552415,-0.3734142917226508,0.4379730503622309,-0.5642576833275771,1,0.05,1000.0,-53.806863200937
AAPL,2025-03-11,0,-0.0305198102449531,0.53313464,1,0.03313463999999999,0.2,0.052943922620376484,-0.4039341019676039,0.4379730503622309,-0.5854818712476949,1,0.05,1000.0,-30.5198102449531
AAPL,2025-03-12,0,0.00594522459165,0.5364182,1,0.036418199999999956,0.2,0.04696518698528121,-0.3979888773759539,0.4379730503622309,-0.5813474233940635,1,0.05,1000.0,5.94522459165
AAPL,2025-03-13,1,0.0526994304901606,0.53810334,1,0.03810334000000004,0.2,0.04667354152002435,-0.3452894468857933,0.4379730503622309,-0.5446990102149115,1,0.05,1000.0,52.6994304901606
AAPL,2025-03-14,1,0.0480585358157147,0.5377845,1,0.0377845,0.2,0.04711827471096048,-0.2972309110700786,0.4379730503622309,-0.5112779834414205,1,0.05,1000.0,48.0585358157147
AAPL,2025-03-17,1,0.0351868163144202,0.53828025,1,0.038280250000000016,0.2,0.047998923899622674,-0.2620440947556584,0.4379730503622309,-0.48680825064249456,1,0.05,1000.0,35.1868163144202
AAPL,2025-03-18,1,0.0524707064129327,0.5415779,1,0.041577899999999945,0.25,0.05174307556317769,-0.2095733883427257,0.4379730503622309,-0.4503188975216449,1,0.05,1000.0,52.4707064129327
AAPL,2025-03-19,0,0.0123581775881428,0.543415,1,0.04341499999999998,0.3,0.05266697291037815,-0.1972152107545829,0.4379730503622309,-0.4417247325718709,1,0.05,1000.0,12.3581775881428
AAPL,2025-03-20,1,0.0375058613970622,0.5415779,1,0.041577899999999945,0.35,0.05466025017203653,-0.1597093493575207,0.4379730503622309,-0.4156422817306577,1,0.05,1000.0,37.5058613970622
AAPL,2025-03-21,0,0.0225408684678756,0.5490291,1,0.04902910000000005,0.4,0.05574586810896748,-0.13716848088964512,0.4379730503622309,-0.3999668360314511,1,0.05,1000.0,22.5408684678756
AAPL,2025-03-24,0,0.014316061531034,0.53828025,1,0.038280250000000016,0.45,0.05627120874185889,-0.1228524193586111,0.4379730503622309,-0.39001111292007035,1,0.05,1000.0,14.316061531034
AAPL,2025-03-25,0,-0.0918883084369614,0.53683424,1,0.03683424000000002,0.45,0.05822309321907204,-0.21474072779557252,0.4379730503622309,-0.4539123859055511,1,0.05,1000.0,-91.8883084369614
AAPL,2025-03-26,0,-0.1496410807484343,0.5362631,1,0.03626309999999999,0.45,0.06454570280550012,-0.3643818085440068,0.4379730503622309,-0.5579762838421217,1,0.05,1000.0,-149.6410807484343
AAPL,2025-03-27,0,-0.1893678899935979,0.53460425,1,0.03460425,0.45,0.07349939232186885,-0.5537496985376047,0.4379730503622309,-0.6896671315571713,1,0.05,1000.0,-189.3678899935979
AAPL,2025-03-28,0,-0.2087194803011995,0.5362631,1,0.03626309999999999,0.45,0.0828199809553139,-0.7624691788388043,0.4379730503622309,-0.8348155265487343,1,0.05,1000.0,-208.7194803011995
AAPL,2025-03-31,0,-0.1048035063925853,0.53633785,1,0.036337850000000005,0.45,0.08337595964679506,-0.8672726852313896,0.4379730503622309,-0.9076983294400575,1,0.05,1000.0,-104.8035063925853
AAPL,2025-04-01,0,-0.1468256480886879,0.5252323,1,0.025232299999999985,0.45,0.08587280349866383,-1.0140983333200775,0.4379730503622309,-1.0098043098349625,1,0.05,1000.0,-146.8256480886879
AAPL,2025-04-02,0,-0.114967176033786,0.5185029,1,0.01850289999999999,0.45,0.0860150457003373,-1.1290655093538635,0.4379730503622309,-1.0897551656627722,1,0.05,1000.0,-114.967176033786
AAPL,2025-04-03,0,-0.0032974452334735,0.56353354,1,0.06353354,0.45,0.08608825776074776,-1.1323629545873368,0.4379730503622309,-1.0920482859911693,1,0.05,1000.0,-3.2974452334735003
AAPL,2025-04-04,1,0.07304382457167,0.6013048,1,0.10130479999999997,0.5,0.08862075076235577,-1.059319130015667,0.4379730503622309,-1.0412519066339416,1,0.05,1000.0,73.04382457167
AAPL,2025-04-07,1,0.0705940513191596,0.6277021,1,0.12770210000000004,0.55,0.09169048485333414,-0.9887250786965074,0.4379730503622309,-0.9921591567375674,1,0.05,1000.0,70.5940513191596
AAPL,2025-04-08,1,0.1424427747995109,0.6337422,1,0.13374220000000003,0.6,0.09953603213123051,-0.8462823038969964,0.4379730503622309,-0.893101128658648,1,0.05,1000.0,142.4427747995109
AAPL,2025-04-09,0,-0.0286146066082544,0.65901494,1,0.15901494000000005,0.55,0.0993229700353992,-0.8748969105052509,0.4379730503622309,-0.9130003935308557,1,0.05,1000.0,-28.614606608254398
AAPL,2025-04-10,1,0.0489446029520691,0.61489403,1,0.11489402999999998,0.55,0.0991741062508563,-0.8259523075531817,0.4379730503622309,-0.8789631750031929,1,0.05,1000.0,48.944602952069104
AAPL,2025-04-11,1,0.0325511230978548,0.60188866,1,0.10188865999999996,0.55,0.09863999100512622,-0.7934011844553269,0.4379730503622309,-0.8563263647447148,1,0.05,1000.0,32.5511230978548
AAPL,2025-04-14,0,0.0288860311239333,0.6029313,1,0.10293129999999995,0.55,0.09844816648751954,-0.7645151533313936,0.4379730503622309,-0.8362383449333165,1,0.05,1000.0,28.8860311239333
AAPL,2025-04-15,1,0.0353219461272738,0.59492445,1,0.09492445000000005,0.55,0.09780939398558283,-0.7291932072041198,0.4379730503622309,-0.8116746397106241,1,0.05,1000.0,35.321946127273804
AAPL,2025-04-16,1,0.0816905129303859,0.5965306,1,0.09653060000000002,0.55,0.10043321576555991,-0.647502694273734,0.4379730503622309,-0.7548651515843983,1,0.05,1000.0,81.6905129303859
AAPL,2025-04-17,1,0.0722409012530461,0.59492445,1,0.09492445000000005,0.55,0.10181655153029792,-0.5752617930206878,0.4379730503622309,-0.7046271438311595,1,0.05,1000.0,72.24090125304609
AAPL,2025-04-21,1,0.1001243441454689,0.5932804,1,0.09328040000000004,0.55,0.10498256175741721,-0.4751374488752189,0.4379730503622309,-0.6349983395081249,1,0.05,1000.0,100.12434414546891
AAPL,2025-04-22,1,0.0679883840867753,0.5959478,1,0.09594780000000003,0.55,0.10649754629709796,-0.40714906478844365,0.4379730503622309,-0.5877176313824415,1,0.05,1000.0,67.9883840867753
AAPL,2025-04-23,0,0.0036657267309792,0.5941195,1,0.09411950000000002,0.6,0.10496185692845436,-0.40348333805746445,0.4379730503622309,-0.5851683995104979,1,0.05,1000.0,3.6657267309792
AAPL,2025-04-24,0,-0.045495917871434,0.58815575,1,0.08815574999999998,0.6,0.10011141543935297,-0.4489792559288984,0.4379730503622309,-0.6168073219923716,1,0.05,1000.0,-45.495917871433996
AAPL,2025-04-25,0,-0.0514620591539769,0.5782984,1,0.07829839999999999,0.6,0.09102559140262577,-0.5004413150828754,0.4379730503622309,-0.6525952382826063,1,0.05,1000.0,-51.462059153976895
AAPL,2025-04-28,0,-0.066098867422806,0.5782984,1,0.07829839999999999,0.6,0.07828941816586886,-0.5665401825056813,0.4379730503622309,-0.6985619324471148,1,0.05,1000.0,-66.09886742280601
AAPL,2025-04-29,0,-0.0649590625028995,0.54755217,1,0.047552170000000005,0.6,0.07568330296696907,-0.6314992450085808,0.4379730503622309,-0.7437359796843255,1,0.05,1000.0,-64.9590625028995
AAPL,2025-04-30,0,-0.0657411829908348,0.5405328,1,0.040532800000000035,0.6,0.06857762638203928,-0.6972404279994157,0.4379730503622309,-0.7894539317518378,1,0.05,1000.0,-65.7411829908348
AAPL,2025-05-01,0,-0.010564437188507,0.53337914,1,0.033379139999999974,0.6,0.06172775619975774,-0.7078048651879226,0.4379730503622309,-0.7968006877886396,1,0.05,1000.0,-10.564437188507
AAPL,2025-05-02,1,0.038272269906045,0.5658444,1,0.06584440000000003,0.65,0.06156396962500637,-0.6695325952818776,0.4379730503622309,-0.7701852585937712,1,0.05,1000.0,38.272269906045004
AAPL,2025-05-05,1,0.0689750205465173,0.56180054,1,0.061800540000000015,0.65,0.06139688263974841,-0.6005575747353603,0.4379730503622309,-0.7222184204606488,1,0.05,1000.0,68.9750205465173
AAPL,2025-05-06,1,0.0665824567379012,0.56000304,1,0.06000304000000001,0.65,0.061239350144234574,-0.5339751179974591,0.4379730503622309,-0.6759154270066832,1,0.05,1000.0,66.5824567379012
AAPL,2025-05-07,1,0.0778957231496355,0.56111425,1,0.06111425000000004,0.65,0.056082487431866127,-0.4560793948478236,0.4379730503622309,-0.6217449242076124,1,0.05,1000.0,77.8957231496355
AAPL,2025-05-08,1,0.058553728087347,0.55833226,1,0.058332260000000025,0.7,0.05553005643686416,-0.3975256667604766,0.4379730503622309,-0.5810252959276547,1,0.05,1000.0,58.553728087347
AAPL,2025-05-09,1,0.0433247987914724,0.55736053,1,0.057360529999999965,0.7,0.05541057964825916,-0.35420086796900424,0.4379730503622309,-0.5508962202954245,1,0.05,1000.0,43.324798791472396
AAPL,2025-05-12,0,-0.0412732133897034,0.5303802,1,0.03038019999999997,0.65,0.05721169782818595,-0.39547408135870765,0.4379730503622309,-0.5795985755859542,1,0.05,1000.0,-41.2732133897034
AAPL,2025-05-13,0,-0.0543370745914871,0.53186965,1,0.03186964999999997,0.6,0.05950403460487964,-0.4498111559501947,0.4379730503622309,-0.6173858446712819,1,0.05,1000.0,-54.3370745914871
AAPL,2025-05-14,0,-0.0803466852714643,0.5396577,1,0.03965770000000002,0.55,0.06301754098311206,-0.530157841221659,0.4379730503622309,-0.6732608036986605,1,0.05,1000.0,-80.3466852714643
AAPL,2025-05-15,0,-0.0531567729857085,0.5424767,1,0.042476700000000034,0.5,0.06214585980853042,-0.5833146142073675,0.4379730503622309,-0.7102272635167484,1,0.05,1000.0,-53.1567729857085
AAPL,2025-05-16,0,-0.0513111311795626,0.5426315,1,0.042631500000000044,0.45,0.06105387433012963,-0.6346257453869302,0.4379730503622309,-0.7459102209731743,1,0.05,1000.0,-51.311131179562594
AAPL,2025-05-19,0,-0.0422933179550191,0.5429512,1,0.04295119999999997,0.4,0.05653512612896289,-0.6769190633419492,0.4379730503622309,-0.7753219807724037,1,0.05,1000.0,-42.293317955019106
AAPL,2025-05-20,0,-0.0290534764358701,0.53339446,1,0.033394460000000015,0.35,0.05356790619136935,-0.7059725397778194,0.4379730503622309,-0.7955264459593913,1,0.05,1000.0,-29.0534764358701
AAPL,2025-05-21,0,-0.0019298830349843,0.55124706,1,0.05124706000000001,0.3,0.05348014993235413,-0.7079024228128036,0.4379730503622309,-0.7968685316365173,1,0.05,1000.0,-1.9298830349843001
AAPL,2025-05-22,0,0.0094855157008291,0.54911363,1,0.04911363000000002,0.35,0.05325464676087124,-0.6984169071119746,0.4379730503622309,-0.790272082768133,1,0.05,1000.0,9.4855157008291
AAPL,2025-05-23,1,0.0386643945245572,0.5487833,1,0.048783299999999974,0.4,0.05359381185377136,-0.6597525125874173,0.4379730503622309,-0.7633839609672289,1,0.05,1000.0,38.6643945245572
AAPL,2025-05-27,0,0.0020977750921149,0.56064343,1,0.060643430000000054,0.45,0.051841299769006345,-0.6576547374953025,0.4379730503622309,-0.7619251192374854,1,0.05,1000.0,2.0977750921149
AAPL,2025-05-28,0,0.0174632432881951,0.55736053,1,0.057360529999999965,0.5,0.050031299300741953,-0.6401914942071073,0.4379730503622309,-0.7497807725240362,1,0.05,1000.0,17.4632432881951
AAPL,2025-05-29,0,0.0075018399570768,0.56064343,1,0.060643430000000054,0.55,0.04762203127181426,-0.6326896542500305,0.4379730503622309,-0.7445638180371722,1,0.05,1000.0,7.5018399570768
AAPL,2025-05-30,0,0.0090614941427461,0.561498,1,0.06149800000000005,0.6,0.04752498343823136,-0.6236281601072844,0.4379730503622309,-0.7382622436505982,1,0.05,1000.0,9.061494142746099
AAPL,2025-06-02,0,-0.0144769411559037,0.55120265,1,0.051202650000000016,0.55,0.04699584173186657,-0.6381051012631881,0.4379730503622309,-0.748329846205637,1,0.05,1000.0,-14.476941155903699
AAPL,2025-06-03,0,-0.0200226952766065,0.5477736,1,0.04777359999999997,0.5,0.04442059525625347,-0.6581277965397946,0.4379730503622309,-0.7622540955311461,1,0.05,1000.0,-20.022695276606502
AAPL,2025-06-04,0,-0.0314071419174408,0.54858196,1,0.048581960000000035,0.45,0.041675156696893784,-0.6895349384572355,0.4379730503622309,-0.7840953545933582,1,0.05,1000.0,-31.407141917440804
AAPL,2025-06-05,0,-0.0110152815405509,0.5524494,1,0.05244939999999998,0.4,0.03647262234991727,-0.7005502199977863,0.4379730503622309,-0.7917556383085337,1,0.05,1000.0,-11.0152815405509
AAPL,2025-06-06,0,-0.0406041591260003,0.5488683,1,0.048868299999999976,0.35,0.03291073631040601,-0.7411543791237867,0.4379730503622309,-0.8199927176583671,1,0.05,1000.0,-40.604159126000305
AAPL,2025-06-09,0,-0.0241746757692082,0.56100386,1,0.06100386000000002,0.3,0.029681916147401555,-0.7653290548929949,0.4379730503622309,-0.8368043510635401,1,0.05,1000.0,-24.1746757692082
AAPL,2025-06-10,0,-0.0082399823272127,0.54134065,1,0.04134064999999998,0.3,0.029386047051066025,-0.7735690372202075,0.4379730503622309,-0.8425346269717964,1,0.05,1000.0,-8.239982327212699
AAPL,2025-06-11,0,0.0136834382112566,0.5433697,1,0.043369699999999956,0.35,0.029003135983860607,-0.7598855990089509,0.4379730503622309,-0.8330188448729527,1,0.05,1000.0,13.6834382112566
AAPL,2025-06-12,0,0.0055221544408555,0.54196656,1,0.041966559999999986,0.4,0.024974998846148996,-0.7543634445680955,0.4379730503622309,-0.8291786098703118,1,0.05,1000.0,5.5221544408555
AAPL,2025-06-13,0,0.0260116794725321,0.54482317,1,0.04482317000000002,0.45,0.024239859091103,-0.7283517650955633,0.4379730503622309,-0.8110894812416634,1,0.05,1000.0,26.011679472532098
AAPL,2025-06-16,0,0.0130027489276053,0.5502212,1,0.050221199999999966,0.5,0.022273491841827316,-0.715349016167958,0.4379730503622309,-0.8020470663477752,1,0.05,1000.0,13.0027489276053
AAPL,2025-06-17,0,0.0278062686969621,0.5523953,1,0.052395300000000034,0.55,0.02143618848925438,-0.687542747470996,0.4379730503622309,-0.782709938513594,1,0.05,1000.0,27.8062686969621
AAPL,2025-06-18,1,0.0436971841941505,0.55192256,1,0.05192255999999995,0.6,0.022488228322068173,-0.6438455632768454,0.4379730503622309,-0.7523218973864372,1,0.05,1000.0,43.6971841941505
AAPL,2025-06-20,1,0.0339303104032761,0.5566832,1,0.056683200000000045,0.65,0.02347354967281536,-0.6099152528735693,0.4379730503622309,-0.7287259681061709,1,0.05,1000.0,33.930310403276096
AAPL,2025-06-23,1,0.0542928429636632,0.5535811,1,0.05358110000000005,0.65,0.025942691691335663,-0.5556224099099061,0.4379730503622309,-0.6909694587265364,1,0.05,1000.0,54.2928429636632
AAPL,2025-06-24,1,0.0661507249023268,0.55447257,1,0.05447257000000005,0.65,0.028319753383451548,-0.4894716850075793,0.4379730503622309,-0.6449667016611914,1,0.05,1000.0,66.1507249023268
AAPL,2025-06-25,1,0.0416253372198375,0.52293885,1,0.022938849999999955,0.65,0.029213576722132602,-0.44784634778774185,0.4379730503622309,-0.6160194712458843,1,0.05,1000.0,41.6253372198375
AAPL,2025-06-26,1,0.0448258094808384,0.51984847,1,0.019848470000000007,0.65,0.03018198440166228,-0.40302053830690343,0.4379730503622309,-0.5848465577691354,1,0.05,1000.0,44.8258094808384
AAPL,2025-06-27,1,0.0500297597931848,0.5127877,1,0.012787699999999957,0.65,0.03133496515998053,-0.35299077851371863,0.4379730503622309,-0.5500546958628347,1,0.05,1000.0,50.0297597931848
AAPL,2025-06-30,1,0.0352879028864034,0.5358988,1,0.03589880000000001,0.65,0.031665110531265715,-0.31770287562731525,0.4379730503622309,-0.5255146651039034,1,0.05,1000.0,35.2879028864034
AAPL,2025-07-01,0,0.0160715740187477,0.50922465,1,0.009224649999999945,0.7,0.030880416236545225,-0.30163130160856755,0.4379730503622309,-0.5143381176611685,1,0.05,1000.0,16.0715740187477
AAPL,2025-08-06,1,0.0872348711178371,0.5269193,1,0.02691929999999998,0.75,0.03335871311778718,-0.21439643049073043,0.4379730503622309,-0.4536729535290157,1,0.05,1000.0,87.2348711178371
AAPL,2025-08-07,1,0.0505478613358686,0.5133153,1,0.01331530000000003,0.8,0.03140526030033361,-0.16384856915486182,0.4379730503622309,-0.4185207917251937,1,0.05,1000.0,50.5478613358686
AAPL,2025-08-08,0,0.0064167174808198,0.5124238,1,0.012423799999999985,0.85,0.03054572482352594,-0.15743185167404203,0.4379730503622309,-0.4140584567188434,1,0.05,1000.0,6.4167174808198
AAPL,2025-08-11,0,-0.0051501107734683,0.5146859,1,0.01468590000000003,0.85,0.027258206616634147,-0.16258196244751033,0.4379730503622309,-0.4176399638772501,1,0.05,1000.0,-5.1501107734683
AAPL,2025-08-12,0,-0.0206836153209619,0.5137445,1,0.013744500000000048,0.85,0.026909195476016896,-0.18326557776847222,0.4379730503622309,-0.43202383241758996,1,0.05,1000.0,-20.6836153209619
AAPL,2025-08-13,0,-0.0238718346743071,0.51011246,1,0.01011245999999999,0.85,0.028244807344697583,-0.20713741244277933,0.4379730503622309,-0.4486248630615883,1,0.05,1000.0,-23.871834674307102
AAPL,2025-08-14,0,-0.0241429918948583,0.50622046,1,0.006220459999999983,0.8,0.03045646414743985,-0.23128040433763764,0.4379730503622309,-0.46541446276151077,1,0.05,1000.0,-24.1429918948583
AAPL,2025-08-15,0,-0.0098449605194509,0.5047921,1,0.004792099999999966,0.75,0.031196544414983846,-0.24112536485708852,0.4379730503622309,-0.4722608779408292,1,0.05,1000.0,-9.8449605194509
AAPL,2025-08-18,0,-0.0017324258400485,0.50534457,1,0.005344569999999993,0.7,0.031791345628055974,-0.24285779069713703,0.4379730503622309,-0.47346564727890006,1,0.05,1000.0,-1.7324258400485
AAPL,2025-08-19,0,0.0086745273228896,0.50937665,1,0.009376649999999986,0.7,0.031886703465791484,-0.2341832633742474,0.4379730503622309,-0.4674331786448707,1,0.05,1000.0,8.6745273228896
AAPL,2025-08-20,0,0.0271227210425366,0.51587623,1,0.015876230000000047,0.7,0.03188284089616732,-0.20706054233171084,0.4379730503622309,-0.44857140579335286,1,0.05,1000.0,27.1227210425366
AAPL,2025-08-21,0,0.0214317749707771,0.50922513,1,0.009225130000000026,0.7,0.03154670578373051,-0.18562876736093373,0.4379730503622309,-0.4336672495816782,1,0.05,1000.0,21.431774970777102
AAPL,2025-08-22,1,0.0470232643820358,0.50922513,1,0.009225130000000026,0.7,0.031921043451042366,-0.13860550297889793,0.4379730503622309,-0.40096617471091445,1,0.05,1000.0,47.0232643820358
AAPL,2025-08-25,1,0.0555555331431868,0.50922513,1,0.009225130000000026,0.7,0.031986197855863964,-0.08304996983571113,0.4379730503622309,-0.362331561128141,1,0.05,1000.0,55.5555331431868
AAPL,2025-08-26,1,0.0452662422754554,0.5119505,1,0.011950499999999975,0.7,0.03084551448034742,-0.03778372756025573,0.4379730503622309,-0.3308523604129032,1,0.05,1000.0,45.2662422754554
AAPL,2025-08-27,1,0.0320621275370816,0.5029418,1,0.0029417999999999944,0.7,0.030608019887278473,-0.00572160002317413,0.4379730503622309,-0.30855560907322754,1,0.05,1000.0,32.062127537081594
AAPL,2025-08-28,0,0.0076969494608404,0.5091008,1,0.00910080000000002,0.7,0.030281736511741725,0.001975349437666271,0.4379730503622309,-0.30320297088650944,1,0.05,1000.0,7.6969494608404005
AAPL,2025-08-29,0,-0.0230464353320689,0.5058836,1,0.005883599999999989,0.65,0.03090171040300409,-0.02107108589440263,0.4379730503622309,-0.31922999957544307,1,0.05,1000.0,-23.0464353320689
AAPL,2025-09-02,0,0.0013494366819922,0.51281935,1,0.012819350000000007,0.65,0.030752729320610916,-0.019721649212410427,0.4379730503622309,-0.3182915698311219,1,0.05,1000.0,1.3494366819922
AAPL,2025-09-03,0,-0.0184509488264283,0.5111445,1,0.011144500000000002,0.6,0.031639528087403494,-0.038172598038838726,0.4379730503622309,-0.3311227900141291,1,0.05,1000.0,-18.4509488264283
AAPL,2025-09-04,0,-0.0128450832196159,0.5036863,1,0.0036863000000000312,0.55,0.02686330120163789,-0.05101768125845463,0.4379730503622309,-0.3400555604971226,1,0.05,1000.0,-12.8450832196159
AAPL,2025-09-05,0,-0.0064249848229583,0.50339806,1,0.0033980599999999805,0.5,0.025095413919977334,-0.05744266608141293,0.4379730503622309,-0.34452364480603215,1,0.05,1000.0,-6.4249848229583
AAPL,2025-09-10,1,0.0824992263536115,0.5130187,1,0.01301870000000005,0.5,0.03046289724956314,0.025056560272198568,0.4379730503622309,-0.2871517585020228,1,0.05,1000.0,82.49922635361149
